query,date,age,gender,city,state
plastic_surgery_london,20210516,25to34,NULL,44418,24554868
plastic_tupperware,20210911,45to54,Male,35564,24554868
plastic_wheel_trim_for_a_hyundia,20211115,65Plus,Female,34274,24554868
produce_world_plastic_waste_report,20210519,35to44,Male,NULL,24554868
produce_world_plastic_waste_report,20210520,35to44,NULL,44418,24554868
pyramid_plastics,20210808,45to54,Female,NULL,24554868
pyramid_plastics_motorcycle_accessories,20210914,65Plus,Male,24522,24554868
renee_zellweger_plastic_surgery,20210502,35to44,Female,25407,12578048
rupert_everett_plastic_surgery,20210625,45to54,Female,15790,24554868
satco_plastic_container,20210514,65Plus,Male,20928,24554868
spain_ban_sale_fruit_vegetables_plastic,20210923,55to64,Male,44418,24554868
spain_ban_sale_vegetables_plastic_from,20210924,18to24,Female,NULL,24554868
spain_to_ban_fruit_vegetables_plastic,20210924,18to24,Female,NULL,24554868
spain_to_ban_sale_plastic_wrapping,20210923,45to54,Male,NULL,NULL
tara_reid_plastic_surgery,20210725,55to64,Female,NULL,12578048
the_plastic_surgeon_car_repairs,20210912,65Plus,Male,NULL,24554868
this_did_not_so_much_plastic,20210501,45to54,Female,44418,24554868
trent_plastics,20210519,45to54,Male,36688,24554868
twenty_firms_plastic_waste_report,20210520,25to34,Female,32185,24554868
twenty_firms_plastic_waste_report_reveals,20210520,45to54,Male,44418,24554868
twenty_firms_produce_plastic_waste_reveals,20210520,45to54,Male,44418,24554868
twenty_produce_plastic_waste_report,20210520,45to54,Male,25701,24554868
twenty_produce_world_plastic_reveals,20210520,45to54,Male,25701,24554868
